region,name,class,TargetGene,TargetGeneTSS,TargetGeneExpression,distance,isSelfPromoter,ABC.Score,CellType,Disease,score_category
chr11:118788516-118788517,intergenic|chr11:118788106-118790965,intergenic,ATP5L,118272103,,517432.5,False,0.029977,MCF-7-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788106-118790965,intergenic,KMT2A,118307204,,482331.5,False,0.029671,MCF-7-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788106-118790965,intergenic,TTC36,118398147,,391388.5,False,0.041722,MCF-7-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788106-118790965,intergenic,LOC101929089,118401490,,388045.5,False,0.037452,MCF-7-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788106-118790965,intergenic,TMEM25,118401802,,387733.5,False,0.037452,MCF-7-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788106-118790965,intergenic,IFT46,118436791,,352744.5,False,0.039503,MCF-7-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,TREH,118550381,,238394.0,False,0.04912,breast_epithelium-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,DDX6,118661972,,126803.0,False,0.058866,breast_epithelium-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,BCL9L,118781613,,7162.0,False,0.198698,breast_epithelium-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,CCDC84,118868842,,80067.0,False,0.057642,breast_epithelium-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,RPS25,118889057,,100282.0,False,0.058032,breast_epithelium-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,TRAPPC4,118889178,,100403.0,False,0.058032,breast_epithelium-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,LOC105369532,120689824,,1901049.0,False,0.018686,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,H2AFX,118966177,,177402.0,False,0.031782,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,HMBS,118955586,,166811.0,False,0.032646,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,VPS11,118938462,,149687.0,False,0.03409,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,HYOU1,118927957,,139182.0,False,0.03617,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,SLC37A4,118901616,,112841.0,False,0.047044,breast_epithelium-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,POU2F3,120110902,,1322127.0,False,0.018086,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,TMEM136,120195837,,1407062.0,False,0.01618,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,ARHGEF12,120207617,,1418842.0,False,0.017475,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,OAF,120081746,,1292971.0,False,0.019871,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,TRIM29,120008863,,1220088.0,False,0.017507,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,LOC102724301,119600292,,811517.0,False,0.01942,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,NECTIN1,119599435,,810660.0,False,0.018323,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,USP2-AS1,119252487,,463712.0,False,0.024684,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,USP2,119252436,,463661.0,False,0.024684,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,RNF26,119205209,,416434.0,False,0.026589,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,MCAM,119187840,,399065.0,False,0.023516,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,CBL,119076985,,288210.0,False,0.026488,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,NLRX1,119039421,,250646.0,False,0.027627,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,HINFP,118992232,,203457.0,False,0.029871,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,GRIK4,120435144,,1646369.0,False,0.021045,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,CEP164,117198570,,1590205.0,False,0.015055,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,BACE1,117186972,,1601803.0,False,0.018375,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,PAFAH1B2,117014999,,1773776.0,False,0.016112,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,C2CD2L,118978059,,189284.0,False,0.034164,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,DPAGT1,118972785,,184010.0,False,0.033826,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,KMT2A,118307204,,481571.0,False,0.019851,breast_epithelium-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,TTC36,118398147,,390628.0,False,0.030704,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,MPZL3,118123083,,665692.0,False,0.021567,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,SCN4B,118023630,,765145.0,False,0.023209,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,LOC101929089,118401490,,387285.0,False,0.026461,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,TMEM25,118401802,,386973.0,False,0.026461,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,IFT46,118436791,,351984.0,False,0.028876,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,ARCN1,118443101,,345674.0,False,0.031211,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,PHLDB1,118478305,,310470.0,False,0.026696,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,IL10RA,117857105,,931670.0,False,0.029965,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,TMPRSS13,117800168,,988607.0,False,0.025827,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,FXYD6,117747746,,1041029.0,False,0.023253,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,FXYD6-FXYD2,117747746,,1041029.0,False,0.023253,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,FXYD2,117695459,,1093316.0,False,0.025711,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,MPZL2,118135251,,653524.0,False,0.025231,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,UBE4A,118230295,,558480.0,False,0.02652,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788161-118789389,intergenic,ATP5L,118272103,,516672.0,False,0.025899,breast_epithelium-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788171-118788671,intergenic,BCL9L,118781613,,6808.0,False,0.066701,THP_pmaLPS_ATAC_120h,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,TMEM25,118401802,,387080.5,False,0.025052,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,LOC101929089,118401490,,387392.5,False,0.025052,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,SLC37A4,118901616,,112733.5,False,0.041201,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,IFT46,118436791,,352091.5,False,0.027025,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,ARCN1,118443101,,345781.5,False,0.029275,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,PHLDB1,118478305,,310577.5,False,0.023335,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,KMT2A,118307204,,481678.5,False,0.017746,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,ATP5L,118272103,,516779.5,False,0.023318,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,UBE4A,118230295,,558587.5,False,0.023434,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,MPZL2,118135251,,653631.5,False,0.023446,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,MPZL3,118123083,,665799.5,False,0.022181,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,SCN4B,118023630,,765252.5,False,0.022827,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,TMPRSS4,117947726,,841156.5,False,0.027316,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,DSCAML1,117667976,,1120906.5,False,0.019853,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,FXYD2,117695459,,1093423.5,False,0.017661,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,IL10RA,117857105,,931777.5,False,0.022796,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,MCAM,119187840,,398957.5,False,0.019019,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,RNF26,119205209,,416326.5,False,0.018174,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,USP2,119252436,,463553.5,False,0.019642,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,USP2-AS1,119252487,,463604.5,False,0.019641,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,NECTIN1,119599435,,810552.5,False,0.017876,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,LOC102724301,119600292,,811409.5,False,0.018241,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,CBL,119076985,,288102.5,False,0.022664,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,NLRX1,119039421,,250538.5,False,0.022574,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,ABCG4,119019749,,230866.5,False,0.029798,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,HINFP,118992232,,203349.5,False,0.024788,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,UPK2,118827007,,38124.5,False,0.075108,adipose_tissue-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,BCL9L,118781613,,7269.5,False,0.229726,adipose_tissue-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,DDX6,118661972,,126910.5,False,0.048492,adipose_tissue-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,TREH,118550381,,238501.5,False,0.0479,adipose_tissue-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,C2CD2L,118978059,,189176.5,False,0.028506,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,DPAGT1,118972785,,183902.5,False,0.028046,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,H2AFX,118966177,,177294.5,False,0.025928,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,HMBS,118955586,,166703.5,False,0.026144,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,VPS11,118938462,,149579.5,False,0.027575,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,HYOU1,118927957,,139074.5,False,0.031529,adipose_tissue-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,TMEM136,120195837,,1406954.5,False,0.016595,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,ARHGEF12,120207617,,1418734.5,False,0.016933,adipose_tissue-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,CCDC84,118868842,,79959.5,False,0.053263,adipose_tissue-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,RPS25,118889057,,100174.5,False,0.049215,adipose_tissue-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788176-118789589,intergenic,TRAPPC4,118889178,,100295.5,False,0.049215,adipose_tissue-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788180-118788680,intergenic,UPK2,118827007,,38577.0,False,0.015939,THP_pmaLPS_ATAC_72h,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788206-118789480,intergenic,TREH,118550381,,238462.0,False,0.018324,HepG2-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788206-118789480,intergenic,DDX6,118661972,,126871.0,False,0.025681,HepG2-Roadmap,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788206-118789480,intergenic,BCL9L,118781613,,7230.0,False,0.111258,HepG2-Roadmap,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788206-118789480,intergenic,CCDC84,118868842,,79999.0,False,0.020096,HepG2-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788206-118789480,intergenic,RPS25,118889057,,100214.0,False,0.018137,HepG2-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788206-118789480,intergenic,TRAPPC4,118889178,,100335.0,False,0.018137,HepG2-Roadmap,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,IFT46,118436791,,352114.0,False,0.017266,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,ARCN1,118443101,,345804.0,False,0.018826,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,TMEM25,118401802,,387103.0,False,0.016634,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,CD3D,118213459,,575446.0,False,0.016486,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,MPZL2,118135251,,653654.0,False,0.016542,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,LOC101929089,118401490,,387415.0,False,0.016634,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,TTC36,118398147,,390758.0,False,0.018997,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,UBE4A,118230295,,558610.0,False,0.015195,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,VPS11,118938462,,149557.0,False,0.017455,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,HYOU1,118927957,,139052.0,False,0.020011,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,SLC37A4,118901616,,112711.0,False,0.025797,MDA-MB-231,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,TRAPPC4,118889178,,100273.0,False,0.030271,MDA-MB-231,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,HMBS,118955586,,166681.0,False,0.016697,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,C2CD2L,118978059,,189154.0,False,0.015,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,RPS25,118889057,,100152.0,False,0.030271,MDA-MB-231,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,CCDC84,118868842,,79937.0,False,0.029014,MDA-MB-231,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,UPK2,118827007,,38102.0,False,0.047172,MDA-MB-231,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,BCL9L,118781613,,7292.0,False,0.116915,MDA-MB-231,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,ABCG4,119019749,,230844.0,False,0.018601,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,PHLDB1,118478305,,310600.0,False,0.018039,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,CXCR5,118754474,,34431.0,False,0.041283,MDA-MB-231,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,USP2-AS1,119252487,,463582.0,False,0.016355,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,USP2,119252436,,463531.0,False,0.016355,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,CCDC153,119066584,,277679.0,False,0.017189,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,RNF26,119205209,,416304.0,False,0.017174,MDA-MB-231,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788214-118789596,intergenic,DDX6,118661972,,126933.0,False,0.036684,MDA-MB-231,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,USP2-AS1,119252487,,463691.0,False,0.023064,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,SLC37A4,118901616,,112820.0,False,0.041459,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,HYOU1,118927957,,139161.0,False,0.031823,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,OAF,120081746,,1292950.0,False,0.016409,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,VPS11,118938462,,149666.0,False,0.028058,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,HMBS,118955586,,166790.0,False,0.026266,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,H2AFX,118966177,,177381.0,False,0.026982,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,DPAGT1,118972785,,183989.0,False,0.028323,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,C2CD2L,118978059,,189263.0,False,0.028609,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,HINFP,118992232,,203436.0,False,0.024861,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,LOC102724301,119600292,,811496.0,False,0.018992,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,FXYD2,117695459,,1093337.0,False,0.018873,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,USP2,119252436,,463640.0,False,0.023064,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,MCAM,119187840,,399044.0,False,0.018041,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,RNF26,119205209,,416413.0,False,0.021929,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,IL10RA,117857105,,931691.0,False,0.020555,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,TMPRSS4,117947726,,841070.0,False,0.024705,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,SCN4B,118023630,,765166.0,False,0.022189,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,MPZL3,118123083,,665713.0,False,0.021001,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,MPZL2,118135251,,653545.0,False,0.022554,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,UBE4A,118230295,,558501.0,False,0.022988,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,ATP5L,118272103,,516693.0,False,0.023486,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,KMT2A,118307204,,481592.0,False,0.019959,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,LOC101929089,118401490,,387306.0,False,0.024355,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,TMEM25,118401802,,386994.0,False,0.024355,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,IFT46,118436791,,352005.0,False,0.027088,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,NECTIN1,119599435,,810639.0,False,0.018661,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,ARCN1,118443101,,345695.0,False,0.029257,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,NLRX1,119039421,,250625.0,False,0.025586,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,PDZD3,119056165,,267369.0,False,0.028045,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,CBL,119076985,,288189.0,False,0.022476,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,PHLDB1,118478305,,310491.0,False,0.024948,transverse_colon-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,DDX6,118661972,,126824.0,False,0.056822,transverse_colon-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,BCL9L,118781613,,7183.0,False,0.208701,transverse_colon-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,CCDC84,118868842,,80046.0,False,0.051111,transverse_colon-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,RPS25,118889057,,100261.0,False,0.04751,transverse_colon-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,TRAPPC4,118889178,,100382.0,False,0.04751,transverse_colon-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,TMEM136,120195837,,1407041.0,False,0.01764,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788231-118789361,intergenic,ARHGEF12,120207617,,1418821.0,False,0.016435,transverse_colon-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788259-118788891,intergenic,TRAPPC4,118889178,,100603.0,False,0.023461,adrenal_gland-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788259-118788891,intergenic,SLC37A4,118901616,,113041.0,False,0.020403,adrenal_gland-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788259-118788891,intergenic,RPS25,118889057,,100482.0,False,0.023461,adrenal_gland-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788259-118788891,intergenic,CCDC84,118868842,,80267.0,False,0.023593,adrenal_gland-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788259-118788891,intergenic,BCL9L,118781613,,6962.0,False,0.09595,adrenal_gland-ENCODE,IBD,High
chr11:118788516-118788517,intergenic|chr11:118788259-118788891,intergenic,HYOU1,118927957,,139382.0,False,0.015942,adrenal_gland-ENCODE,IBD,Low
chr11:118788516-118788517,intergenic|chr11:118788259-118788891,intergenic,DDX6,118661972,,126603.0,False,0.024717,adrenal_gland-ENCODE,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,CXCR5,118754474,,34377.0,False,0.025127,iPS_DF_19.11_Cell_Line-Roadmap,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,DDX6,118661972,,126879.0,False,0.025083,iPS_DF_19.11_Cell_Line-Roadmap,IBD,Mid
chr11:118788516-118788517,intergenic|chr11:118788290-118789412,intergenic,TREH,118550381,,238470.0,False,0.017475,iPS_DF_19.11_Cell_Line-Roadmap,IBD,Low
